Timestamp (ns),X (rad/s),Y (rad/s),Z (rad/s)
45728692360927,0.006337,0.008873,-0.001275
45728694841031,0.006337,0.006430,-0.000054
45728697317906,0.007559,0.005208,0.002390
45728699797697,0.005116,0.005208,0.001168
45728702277072,0.002672,0.007651,-0.000054
45728704757125,0.001450,0.007651,-0.000054
45728707236291,-0.000993,0.008873,-0.000054
45728709715197,-0.004658,0.008873,-0.000054
45728712195354,-0.005880,0.008873,-0.000054
45728714674520,-0.008323,0.011317,-0.000054
45728717154572,-0.010767,0.011317,0.001168
45728719634625,-0.011989,0.011317,-0.001275
45728722113739,-0.015654,0.011317,-0.000054
45728724593635,-0.015654,0.013760,-0.001275
45728727070458,-0.016875,0.011317,-0.001275
45728729549781,-0.019319,0.012538,-0.001275
45728732029000,-0.018097,0.012538,0.002390
45728734509104,-0.019319,0.010095,0.001168
45728736988218,-0.014432,0.008873,0.001168
45728739468270,-0.013210,0.006430,0.002390
45728741947385,-0.009545,0.005208,0.002390
45728744427333,-0.005880,0.002765,0.002390
45728746907229,-0.002215,0.000321,0.003612
45728749387125,0.000229,-0.000901,0.002390
45728751866291,0.001450,-0.000901,0.002390
45728754346135,0.001450,-0.002122,0.002390
45728756825093,0.001450,-0.003344,0.003612
45728759304833,0.001450,-0.002122,0.003612
45728761783791,-0.002215,-0.003344,0.003612
45728764262750,-0.002215,-0.002122,0.003612
45728766741708,-0.005880,-0.000901,0.003612
45728769220666,-0.007102,0.000321,0.002390
45728771700354,-0.008323,0.001543,0.002390
45728774180041,-0.009545,0.003986,0.002390
45728776658895,-0.011989,0.007651,0.001168
45728779137750,-0.011989,0.008873,0.002390
45728781617385,-0.010767,0.011317,0.001168
45728784096135,-0.011989,0.012538,0.001168
45728786575718,-0.010767,0.014982,0.001168
45728789054625,-0.008323,0.017425,0.001168
45728791533531,-0.007102,0.017425,0.002390
45728794009677,-0.005880,0.016204,0.003612
45728796424416,-0.003436,0.016204,0.002390
45728798874260,-0.000993,0.016204,0.001168
45728801287125,0.000229,0.013760,0.001168
45728803732697,0.001450,0.012538,0.002390
45728806164156,0.002672,0.012538,0.001168
45728808578739,0.001450,0.011317,0.001168
45728811009572,0.001450,0.010095,0.001168
45728813440562,0.002672,0.008873,0.001168
45728815856291,0.002672,0.008873,-0.000054
45728818317177,0.001450,0.007651,0.001168
45728820731708,-0.002215,0.010095,0.001168
45728823162541,-0.005880,0.012538,-0.000054
45728825592385,-0.008323,0.014982,-0.000054
45728828036083,-0.009545,0.019869,-0.002497
45728830471135,-0.010767,0.023534,-0.001275
45728832903687,-0.011989,0.027199,-0.002497
45728835317385,-0.009545,0.030864,-0.001275
45728837747489,-0.011989,0.033308,-0.001275
45728840195354,-0.011989,0.035751,0.001168
45728842629312,-0.010767,0.036973,-0.000054
45728845040562,-0.010767,0.036973,-0.001275
45728847472020,-0.010767,0.035751,-0.000054
45728849913114,-0.010767,0.035751,-0.000054
45728852331864,-0.008323,0.032086,-0.000054
45728854761135,-0.008323,0.030864,0.001168
45728857209781,-0.005880,0.027199,0.001168
45728859622333,-0.007102,0.024756,0.001168
45728862054677,-0.005880,0.019869,0.002390
45728864485302,-0.004658,0.014982,0.003612
45728866933895,-0.005880,0.011317,0.003612
45728869364104,-0.004658,0.007651,0.004833
45728871790718,-0.005880,0.002765,0.003612
45728874208427,-0.007102,-0.000901,0.006055
45728876655354,-0.009545,-0.003344,0.007277
45728879068531,-0.011989,-0.004566,0.007277
45728881513687,-0.013210,-0.007009,0.008498
45728883947750,-0.015654,-0.008231,0.008498
45728886356135,-0.018097,-0.005788,0.008498
45728888790510,-0.019319,-0.005788,0.007277
45728891222906,-0.020541,-0.004566,0.007277
45728893668062,-0.020541,-0.002122,0.007277
45728896096500,-0.022984,-0.000901,0.008498
45728898515197,-0.022984,0.000321,0.009720
45728900900822,-0.022984,0.000321,0.008498
45728903373531,-0.020541,0.001543,0.009720
45728905760770,-0.019319,-0.000901,0.010942
45728908242229,-0.019319,-0.002122,0.012164
45728910681135,-0.014432,-0.004566,0.013385
45728913161135,-0.013210,-0.004566,0.013385
45728915641187,-0.014432,-0.007009,0.012164
45728918120302,-0.011989,-0.008231,0.010942
45728920599416,-0.011989,-0.008231,0.010942
45728923078583,-0.008323,-0.009453,0.010942
45728925557750,-0.009545,-0.011896,0.013385
45728928037645,-0.010767,-0.014340,0.013385
45728930517541,-0.010767,-0.013118,0.013385
45728932996708,-0.011989,-0.014340,0.012164
45728935476812,-0.014432,-0.014340,0.010942
45728937955770,-0.018097,-0.014340,0.012164
45728940435510,-0.021762,-0.014340,0.010942
45728942915250,-0.025428,-0.015561,0.010942
45728945395041,-0.025428,-0.014340,0.009720
45728947873947,-0.025428,-0.013118,0.009720
45728950352854,-0.027871,-0.011896,0.008498
45728952832489,-0.029093,-0.011896,0.008498
45728955312125,-0.026649,-0.010674,0.008498
45728957791031,-0.026649,-0.008231,0.007277
45728960269937,-0.024206,-0.009453,0.008498
45728962749468,-0.020541,-0.009453,0.007277
45728965229156,-0.020541,-0.008231,0.008498
45728967708843,-0.018097,-0.009453,0.009720
45728970188375,-0.014432,-0.010674,0.009720
45728972667072,-0.013210,-0.011896,0.010942
45728975147125,-0.011989,-0.010674,0.009720
45728977625822,-0.008323,-0.010674,0.008498
45728980105302,-0.008323,-0.011896,0.008498
45728982584833,-0.008323,-0.014340,0.009720
45728985064312,-0.005880,-0.015561,0.007277
45728987542906,-0.008323,-0.015561,0.008498
45728990022333,-0.005880,-0.016783,0.007277
45728992500979,-0.008323,-0.016783,0.007277
45728994980458,-0.011989,-0.018005,0.007277
45728997459937,-0.011989,-0.019227,0.006055
45728999936343,-0.014432,-0.018005,0.007277
45729002415145,-0.014432,-0.015561,0.007277
45729004894729,-0.015654,-0.013118,0.006055
45729007373479,-0.015654,-0.011896,0.006055
45729009853062,-0.015654,-0.008231,0.007277
45729012331864,-0.015654,-0.005788,0.004833
45729014810666,-0.011989,-0.002122,0.004833
45729017290250,-0.010767,0.000321,0.006055
45729019769052,-0.011989,0.000321,0.004833
45729022248687,-0.009545,0.000321,0.004833
45729024727541,-0.003436,0.002765,0.006055
45729027207125,-0.003436,0.002765,0.006055
45729029685979,0.000229,0.002765,0.006055
45729032165302,0.002672,0.002765,0.006055
45729034644937,0.005116,0.000321,0.006055
45729037059208,0.007559,0.000321,0.006055
45729039490927,0.011224,-0.000901,0.006055
45729041945041,0.012446,-0.002122,0.006055
45729044354364,0.012446,-0.003344,0.006055
45729046796395,0.012446,-0.003344,0.006055
45729049231135,0.011224,-0.004566,0.004833
45729051666864,0.006337,-0.003344,0.004833
45729054146604,0.005116,-0.000901,0.004833
45729056626291,0.005116,0.001543,0.004833
45729059105145,0.001450,0.003986,0.004833
45729061584781,0.001450,0.005208,0.003612
45729064061291,-0.000993,0.006430,0.003612
45729066541135,-0.000993,0.010095,0.003612
45729069020979,0.001450,0.011317,0.003612
45729071499937,0.001450,0.012538,0.004833
45729073979625,0.003894,0.012538,0.004833
45729076459312,0.003894,0.011317,0.003612
45729078939104,0.006337,0.010095,0.007277
45729081417854,0.007559,0.005208,0.007277
45729083897593,0.008781,0.003986,0.008498
45729086377125,0.012446,-0.002122,0.010942
45729088855979,0.013668,-0.004566,0.009720
45729091334885,0.017333,-0.008231,0.010942
45729093814520,0.017333,-0.011896,0.012164
45729096293270,0.017333,-0.014340,0.012164
45729098769833,0.018555,-0.016783,0.010942
45729101249572,0.017333,-0.019227,0.010942
45729103728479,0.016111,-0.020448,0.010942
45729106205250,0.013668,-0.021670,0.010942
45729108685250,0.010003,-0.022892,0.010942
45729111165197,0.008781,-0.024113,0.010942
45729113644260,0.005116,-0.025335,0.013385
45729116124104,0.002672,-0.024113,0.014607
45729118603270,0.000229,-0.024113,0.013385
45729121083114,-0.002215,-0.021670,0.013385
45729123562958,-0.004658,-0.020448,0.014607
45729126042072,-0.004658,-0.018005,0.014607
45729128521135,-0.005880,-0.014340,0.014607
45729131001708,-0.004658,-0.010674,0.013385
45729133480822,-0.005880,-0.008231,0.012164
45729135961343,-0.005880,-0.005788,0.010942
45729138440458,-0.002215,-0.003344,0.010942
45729140919468,-0.002215,-0.002122,0.010942
45729143399364,0.000229,0.000321,0.009720
45729145878479,0.000229,0.000321,0.009720
45729148358375,0.001450,0.002765,0.008498
45729150837541,0.002672,0.003986,0.008498
45729153317437,0.002672,0.003986,0.008498
45729155797281,0.005116,0.003986,0.008498
45729158277125,0.005116,0.005208,0.009720
45729160756135,0.003894,0.002765,0.008498
45729163235875,0.002672,0.002765,0.008498
45729165714937,0.002672,0.002765,0.009720
45729168194729,-0.000993,0.003986,0.008498
45729170674520,-0.000993,0.002765,0.008498
45729173153427,-0.002215,0.005208,0.007277
45729175606604,-0.004658,0.007651,0.007277
45729178053166,-0.008323,0.006430,0.006055
45729180485979,-0.009545,0.007651,0.007277
45729182914937,-0.008323,0.008873,0.007277
45729185328791,-0.009545,0.010095,0.007277
45729187776395,-0.008323,0.011317,0.006055
45729190191031,-0.009545,0.014982,0.006055
45729192637645,-0.008323,0.016204,0.006055
45729195051395,-0.007102,0.013760,0.006055
45729197484156,-0.004658,0.013760,0.006055
45729199870510,-0.000993,0.012538,0.006055
45729202344520,0.000229,0.010095,0.006055
45729204791395,0.001450,0.007651,0.006055
45729207223062,0.001450,0.006430,0.004833
45729209652281,0.003894,0.005208,0.004833
45729212035562,0.003894,0.003986,0.003612
45729214513322,0.005116,0.003986,0.003612
45729216928218,0.002672,0.003986,0.002390
45729219375197,0.002672,0.002765,0.003612
45729221806760,-0.000993,0.006430,0.002390
45729224286604,-0.002215,0.012538,0.002390
45729226766500,-0.005880,0.016204,-0.000054
45729229245510,-0.008323,0.023534,-0.000054
45729231725197,-0.010767,0.030864,-0.001275
45729234204156,-0.011989,0.034530,-0.001275
45729236683843,-0.010767,0.036973,-0.002497
45729239163635,-0.013210,0.039416,-0.003719
45729241643322,-0.013210,0.038195,-0.003719
45729244122125,-0.011989,0.036973,-0.004941
45729246601760,-0.013210,0.035751,-0.003719
45729249080562,-0.011989,0.033308,-0.003719
45729251560197,-0.008323,0.032086,-0.004941
45729254039937,-0.007102,0.032086,-0.003719
45729256519625,-0.003436,0.029643,-0.003719
45729258998375,-0.000993,0.028421,-0.002497
45729261477229,0.000229,0.027199,-0.003719
45729263954208,0.001450,0.023534,-0.002497
45729266433947,0.003894,0.022312,-0.002497
45729268912906,0.005116,0.019869,-0.001275
45729271392645,0.005116,0.017425,-0.001275
45729273871500,0.006337,0.014982,-0.001275
45729276351239,0.005116,0.013760,-0.001275
45729278830979,0.006337,0.011317,0.001168
45729281310718,0.003894,0.010095,0.001168
45729283789729,0.001450,0.008873,0.001168
45729286269572,-0.000993,0.010095,0.001168
45729288749364,-0.003436,0.010095,-0.000054
45729291229000,-0.003436,0.013760,-0.000054
45729293707958,-0.005880,0.014982,-0.000054
45729296188010,-0.008323,0.017425,-0.000054
45729298664520,-0.008323,0.019869,-0.000054
45729301144416,-0.009545,0.022312,-0.000054
45729303624208,-0.005880,0.023534,-0.001275
45729306103895,-0.005880,0.022312,-0.000054
45729308582854,-0.003436,0.022312,0.001168
45729311063166,-0.002215,0.021091,0.001168
45729313542020,0.000229,0.019869,0.002390
45729316021812,0.001450,0.017425,0.002390
45729318500822,0.003894,0.014982,0.002390
45729320979677,0.005116,0.013760,0.003612
45729323459364,0.006337,0.012538,0.003612
45729325938375,0.006337,0.011317,0.002390
45729328418687,0.006337,0.010095,0.003612
45729330898479,0.005116,0.007651,0.004833
45729333377437,0.002672,0.007651,0.003612
45729335854052,0.003894,0.006430,0.003612
45729338333114,0.002672,0.006430,0.004833
45729340813062,0.000229,0.003986,0.004833
45729343292854,0.000229,0.003986,0.006055
45729345753114,-0.004658,0.003986,0.006055
45729348198479,-0.005880,0.002765,0.007277
45729350630197,-0.005880,0.002765,0.007277
45729353060927,-0.009545,0.002765,0.007277
45729355475197,-0.007102,0.002765,0.006055
45729357905354,-0.009545,0.002765,0.006055
45729360335822,-0.010767,0.002765,0.007277
45729362783583,-0.010767,0.001543,0.006055
45729365197906,-0.009545,0.001543,0.007277
45729367628635,-0.010767,0.000321,0.006055
45729370058322,-0.008323,0.000321,0.006055
45729372489520,-0.007102,0.000321,0.007277
45729374937020,-0.007102,-0.002122,0.007277
45729377368583,-0.003436,-0.002122,0.008498
45729379796604,-0.000993,-0.003344,0.007277
45729382213218,0.000229,-0.005788,0.009720
45729384658843,0.002672,-0.008231,0.009720
45729387073010,0.003894,-0.009453,0.008498
45729389520041,0.006337,-0.010674,0.009720
45729391935250,0.005116,-0.014340,0.009720
45729394366760,0.005116,-0.013118,0.009720
45729396821708,0.001450,-0.013118,0.008498
45729399301500,-0.000993,-0.014340,0.008498
45729401780458,-0.002215,-0.013118,0.008498
45729404260145,-0.005880,-0.010674,0.008498
45729406741500,-0.007102,-0.007009,0.008498
45729409221708,-0.008323,-0.005788,0.008498
45729411700458,-0.008323,-0.003344,0.008498
45729414179937,-0.010767,-0.002122,0.008498
45729416659416,-0.010767,0.001543,0.007277
45729419138895,-0.010767,0.003986,0.008498
45729421615354,-0.009545,0.003986,0.007277
45729424091916,-0.009545,0.002765,0.007277
45729426568583,-0.007102,0.003986,0.007277
45729429045406,-0.004658,0.003986,0.007277
45729431524572,-0.002215,0.002765,0.008498
45729434003687,0.001450,0.000321,0.008498
45729436483635,0.003894,-0.000901,0.008498
45729438962802,0.007559,-0.002122,0.008498
45729441442854,0.008781,-0.002122,0.007277
45729443921916,0.010003,-0.005788,0.008498
45729446401916,0.011224,-0.008231,0.008498
45729448881187,0.010003,-0.010674,0.008498
45729451358062,0.011224,-0.013118,0.009720
45729453837333,0.007559,-0.015561,0.009720
45729456314260,0.007559,-0.016783,0.008498
45729458794416,0.003894,-0.016783,0.007277
45729461272541,-0.000993,-0.016783,0.007277
45729463752750,-0.004658,-0.013118,0.008498
45729466232072,-0.007102,-0.008231,0.007277
45729468712229,-0.009545,-0.003344,0.007277
45729471191604,-0.010767,0.001543,0.007277
45729473671552,-0.011989,0.006430,0.007277
45729476151552,-0.010767,0.012538,0.008498
45729478630770,-0.008323,0.014982,0.007277
45729481110770,-0.007102,0.017425,0.007277
45729483589885,-0.003436,0.018647,0.006055
45729486069312,-0.000993,0.017425,0.006055
45729488548583,0.001450,0.017425,0.004833
45729491028687,0.003894,0.014982,0.004833
45729493507750,0.005116,0.013760,0.004833
45729495985718,0.006337,0.012538,0.003612
45729498466812,0.005116,0.010095,0.002390
45729500946187,0.005116,0.007651,0.004833
45729503426083,0.003894,0.006430,0.003612
45729505906031,0.002672,0.001543,0.003612
45729508385822,0.002672,-0.002122,0.004833
45729510864781,0.000229,-0.003344,0.006055
45729513344520,-0.000993,-0.005788,0.006055
45729515823479,-0.002215,-0.008231,0.006055
45729518303218,-0.002215,-0.011896,0.008498
45729520777437,-0.002215,-0.011896,0.008498
45729523189989,-0.005880,-0.011896,0.009720
45729525620197,-0.005880,-0.013118,0.010942
45729528067697,-0.008323,-0.014340,0.010942
45729530481916,-0.009545,-0.015561,0.009720
45729532928114,-0.009545,-0.014340,0.009720
45729535359833,-0.009545,-0.014340,0.009720
45729537789885,-0.009545,-0.014340,0.009720
45729540204989,-0.010767,-0.013118,0.009720
45729542635562,-0.009545,-0.011896,0.010942
45729545065302,-0.011989,-0.011896,0.010942
45729547513062,-0.011989,-0.011896,0.010942
45729549928375,-0.011989,-0.013118,0.010942
45729552358166,-0.008323,-0.013118,0.010942
45729554799364,-0.009545,-0.013118,0.010942
45729557219156,-0.005880,-0.016783,0.010942
45729559652958,-0.004658,-0.018005,0.012164
45729562082333,-0.003436,-0.018005,0.010942
45729564513479,-0.004658,-0.020448,0.009720
45729566944729,-0.004658,-0.020448,0.009720
45729569392489,-0.002215,-0.020448,0.007277
45729571815875,-0.005880,-0.021670,0.008498
45729574251500,-0.005880,-0.020448,0.007277
45729576666864,-0.008323,-0.018005,0.007277
45729579105093,-0.011989,-0.018005,0.006055
45729581527489,-0.014432,-0.014340,0.004833
45729583972229,-0.018097,-0.014340,0.006055
45729586403114,-0.019319,-0.013118,0.004833
45729588817958,-0.020541,-0.011896,0.006055
45729591248114,-0.019319,-0.010674,0.004833
45729593678375,-0.019319,-0.011896,0.006055
45729596127281,-0.019319,-0.009453,0.006055
45729598542906,-0.018097,-0.010674,0.006055
45729600926604,-0.015654,-0.009453,0.007277
45729603403635,-0.013210,-0.011896,0.007277
45729605848427,-0.010767,-0.015561,0.007277
45729608281604,-0.009545,-0.016783,0.008498
45729610694260,-0.005880,-0.016783,0.008498
45729613148791,0.000229,-0.019227,0.007277
45729615628635,0.005116,-0.019227,0.006055
45729618107697,0.006337,-0.019227,0.006055
45729620584520,0.008781,-0.019227,0.006055
45729623063739,0.007559,-0.018005,0.006055
45729625544156,0.008781,-0.019227,0.006055
45729628024364,0.007559,-0.019227,0.004833
45729630503531,0.006337,-0.018005,0.006055
45729632983531,0.005116,-0.018005,0.006055
45729635462593,0.003894,-0.015561,0.004833
45729637942385,0.000229,-0.016783,0.004833
45729640421500,0.000229,-0.018005,0.003612
45729642900666,-0.003436,-0.016783,0.001168
45729645380614,-0.005880,-0.015561,-0.001275
45729647859729,-0.005880,-0.011896,-0.000054
45729650339572,-0.007102,-0.010674,-0.000054
45729652819416,-0.010767,-0.007009,-0.002497
45729655298583,-0.008323,-0.005788,-0.001275
45729657778375,-0.007102,-0.004566,0.001168
45729660257385,-0.004658,-0.002122,-0.000054
45729662737072,-0.000993,-0.002122,-0.000054
45729665216968,0.002672,-0.002122,0.001168
45729667696864,0.006337,-0.004566,-0.000054
45729670175822,0.008781,-0.004566,0.001168
45729672655510,0.012446,-0.005788,0.001168
45729675135302,0.013668,-0.007009,0.003612
45729677614208,0.017333,-0.007009,0.003612
45729680093114,0.019776,-0.008231,0.002390
45729682569729,0.018555,-0.008231,0.002390
45729685049520,0.017333,-0.008231,0.002390
45729687526239,0.017333,-0.009453,0.001168
45729690005302,0.018555,-0.011896,0.001168
45729692485302,0.016111,-0.011896,0.002390
45729694965302,0.013668,-0.009453,0.001168
45729697445093,0.012446,-0.009453,-0.000054
45729699921812,0.007559,-0.005788,-0.000054
45729702401812,0.005116,-0.003344,-0.001275
45729704881812,0.003894,-0.002122,-0.001275
45729707359885,0.001450,0.000321,-0.001275
45729709836760,0.001450,0.002765,-0.000054
45729712316916,0.002672,0.006430,0.001168
45729714796239,0.002672,0.008873,-0.000054
45729717276343,0.002672,0.008873,-0.000054
45729719755510,0.003894,0.008873,-0.000054
45729722235562,0.006337,0.008873,-0.001275
45729724715718,0.007559,0.006430,-0.001275
45729727195614,0.008781,0.005208,-0.001275
45729729674677,0.010003,0.002765,-0.002497
45729732154729,0.010003,0.000321,-0.001275
45729734634781,0.011224,0.000321,-0.002497
45729737090250,0.011224,-0.003344,-0.001275
45729739519729,0.012446,-0.003344,-0.002497
45729741967385,0.014890,-0.005788,-0.001275
45729744383479,0.013668,-0.005788,-0.002497
45729746825927,0.012446,-0.008231,-0.001275
45729749240406,0.011224,-0.009453,-0.001275
45729751674052,0.011224,-0.011896,-0.000054
45729754119416,0.007559,-0.011896,0.002390
45729756599364,0.006337,-0.010674,0.002390
45729759078531,0.001450,-0.008231,0.002390
45729761558479,0.000229,-0.007009,0.001168
45729764037489,-0.000993,-0.004566,0.001168
45729766517333,-0.000993,-0.002122,0.001168
45729768997020,-0.003436,-0.000901,-0.000054
45729771476760,-0.005880,-0.000901,-0.000054
45729773953375,-0.005880,-0.002122,0.001168
45729776432333,-0.004658,-0.003344,-0.002497
45729778912125,-0.008323,-0.004566,-0.002497
45729781391083,-0.005880,-0.005788,-0.002497
45729783870822,-0.007102,-0.005788,-0.002497
45729786349781,-0.004658,-0.008231,-0.001275
45729788829625,-0.003436,-0.010674,-0.001275
45729791309468,-0.002215,-0.011896,-0.000054
45729793789156,-0.000993,-0.013118,-0.002497
45729796268843,0.000229,-0.013118,-0.002497
45729798745458,0.000229,-0.014340,-0.001275
45729801224416,0.000229,-0.013118,-0.001275
45729803704156,-0.002215,-0.014340,-0.001275
45729806183270,-0.002215,-0.013118,-0.001275
45729808663218,-0.003436,-0.011896,-0.002497
45729811142281,-0.005880,-0.010674,-0.001275
45729813621343,-0.009545,-0.010674,-0.001275
45729816101239,-0.010767,-0.008231,-0.002497
45729818580302,-0.013210,-0.005788,-0.002497
45729821060197,-0.016875,-0.003344,-0.003719
45729823540093,-0.018097,-0.000901,-0.003719
45729826019833,-0.016875,0.001543,-0.003719
45729828498947,-0.019319,0.005208,-0.004941
45729830978791,-0.020541,0.007651,-0.004941
45729833458687,-0.019319,0.010095,-0.006162
45729835938479,-0.019319,0.012538,-0.006162
45729838417489,-0.020541,0.013760,-0.006162
45729840897229,-0.018097,0.013760,-0.007384
45729843376135,-0.016875,0.012538,-0.004941
45729845855927,-0.013210,0.012538,-0.004941
45729848335770,-0.011989,0.012538,-0.003719
45729850815614,-0.010767,0.010095,-0.004941
45729853294468,-0.008323,0.012538,-0.006162
45729855773427,-0.009545,0.010095,-0.006162
45729858253218,-0.007102,0.008873,-0.006162
45729860732072,-0.005880,0.007651,-0.004941
45729863210927,-0.005880,0.005208,-0.003719
45729865689885,-0.007102,0.005208,-0.004941
45729868168791,-0.007102,0.003986,-0.003719
45729870648583,-0.008323,0.005208,-0.002497
45729873128375,-0.010767,0.005208,-0.003719
45729875607177,-0.011989,0.006430,-0.003719
45729878068010,-0.013210,0.007651,-0.002497
45729880516031,-0.015654,0.008873,-0.003719
45729882931187,-0.014432,0.012538,-0.003719
45729885373114,-0.015654,0.013760,-0.004941
45729887807854,-0.015654,0.014982,-0.003719
45729890219364,-0.013210,0.017425,-0.003719
45729892648531,-0.013210,0.018647,-0.002497
45729895096447,-0.010767,0.017425,-0.003719
45729897529677,-0.004658,0.010095,-0.001275
45729900009572,-0.003436,0.007651,-0.000054
45729902488427,-0.000993,0.003986,0.002390
45729904967437,0.000229,0.000321,0.001168
45729907447333,0.001450,-0.003344,0.001168
45729909927177,0.002672,-0.007009,0.001168
45729912406187,0.002672,-0.009453,0.001168
45729914885354,0.001450,-0.011896,0.002390
45729917365145,0.002672,-0.014340,0.003612
45729919844937,0.001450,-0.016783,0.003612
45729922324625,0.001450,-0.019227,0.003612
45729924803531,-0.000993,-0.020448,0.003612
45729927283479,-0.002215,-0.019227,0.002390
45729929761083,-0.005880,-0.016783,0.001168
45729932240822,-0.008323,-0.014340,0.002390
45729934719937,-0.008323,-0.011896,0.002390
45729937199729,-0.008323,-0.007009,0.001168
45729939679572,-0.008323,-0.004566,0.001168
45729942158531,-0.008323,0.000321,0.002390
45729944638270,-0.005880,0.002765,0.001168
45729947118010,-0.004658,0.003986,0.002390
45729949596864,-0.003436,0.001543,0.002390
45729952076552,-0.002215,-0.000901,0.002390
45729954555562,-0.000993,-0.003344,0.003612
45729957035354,0.001450,-0.007009,0.003612
45729959515041,0.001450,-0.010674,0.002390
45729961994625,0.002672,-0.013118,0.001168
45729964473583,0.002672,-0.013118,0.001168
45729966952229,0.002672,-0.013118,0.002390
45729969431916,0.003894,-0.014340,0.002390
45729971911604,0.002672,-0.016783,0.003612
45729974390406,0.001450,-0.019227,0.002390
45729976870041,0.001450,-0.021670,0.003612
45729979348791,0.000229,-0.022892,0.004833
45729981828375,0.000229,-0.024113,0.004833
45729984307229,0.000229,-0.021670,0.004833
45729986786083,-0.002215,-0.020448,0.006055
45729989265718,-0.003436,-0.019227,0.004833
45729991744572,-0.000993,-0.016783,0.004833
45729994224260,-0.004658,-0.015561,0.004833
45729996703166,-0.005880,-0.011896,0.004833
45729999179833,-0.007102,-0.008231,0.003612
45730001658947,-0.008323,-0.008231,0.001168
45730004138010,-0.008323,-0.004566,0.002390
45730006617906,-0.007102,-0.002122,-0.000054
45730009096916,-0.007102,0.000321,-0.000054
45730011576708,-0.005880,0.000321,0.001168
45730014055770,-0.005880,0.000321,0.001168
45730016535614,-0.003436,-0.002122,0.002390
45730019015458,-0.000993,-0.002122,0.002390
45730021489625,0.000229,-0.002122,0.002390
45730023904937,0.001450,-0.003344,0.002390
45730026351708,0.002672,-0.005788,0.001168
45730028764989,0.002672,-0.003344,0.001168
45730031212385,0.006337,-0.003344,0.001168
45730033628114,0.003894,-0.004566,-0.000054
45730036059052,0.003894,-0.003344,-0.001275
45730038504312,0.000229,-0.004566,-0.000054
45730040984260,-0.002215,-0.003344,0.001168
45730043463322,-0.002215,-0.000901,0.001168
45730045943322,-0.005880,0.000321,-0.001275
45730048422177,-0.007102,0.000321,-0.001275
45730050901968,-0.008323,0.000321,-0.004941
45730053382593,-0.010767,0.003986,-0.003719
45730055861447,-0.011989,0.005208,-0.002497
45730058340302,-0.013210,0.006430,-0.003719
45730060820093,-0.013210,0.008873,-0.004941
45730063299937,-0.014432,0.011317,-0.004941
45730065778843,-0.011989,0.012538,-0.006162
45730068257750,-0.011989,0.012538,-0.006162
45730070737385,-0.010767,0.016204,-0.007384
45730073216343,-0.008323,0.016204,-0.007384
45730075695875,-0.007102,0.017425,-0.007384
45730078175562,-0.003436,0.016204,-0.006162
45730080655145,-0.002215,0.014982,-0.006162
45730083134000,0.000229,0.013760,-0.006162
45730085613583,0.000229,0.012538,-0.007384
45730088093218,0.002672,0.012538,-0.006162
45730090573322,0.002672,0.011317,-0.006162
45730093051968,0.002672,0.010095,-0.004941
45730095531500,0.002672,0.008873,-0.006162
45730098007854,0.001450,0.008873,-0.006162
45730100487541,0.001450,0.008873,-0.007384
45730102966447,0.000229,0.008873,-0.006162
45730105445354,-0.000993,0.008873,-0.008606
45730107924260,-0.002215,0.010095,-0.009827
45730110403270,-0.003436,0.011317,-0.007384
45730112883010,-0.003436,0.012538,-0.008606
45730115359625,-0.003436,0.014982,-0.007384
45730117838687,-0.003436,0.016204,-0.008606
45730120317645,-0.004658,0.018647,-0.007384
45730122796708,-0.007102,0.017425,-0.007384
45730125273427,-0.005880,0.018647,-0.006162
45730127750718,-0.004658,0.017425,-0.004941
45730130229885,-0.003436,0.018647,-0.004941
45730132709885,-0.002215,0.018647,-0.003719
45730135188947,-0.002215,0.016204,-0.006162
45730137668947,-0.000993,0.012538,-0.007384
45730140148114,0.000229,0.012538,-0.006162
45730142627854,0.002672,0.010095,-0.006162
45730145107020,0.005116,0.006430,-0.006162
45730147586708,0.007559,0.005208,-0.007384
45730150065770,0.008781,0.002765,-0.007384
45730152544937,0.008781,0.001543,-0.006162
45730155024833,0.008781,-0.000901,-0.004941
45730157503895,0.007559,-0.003344,-0.006162
45730159983791,0.007559,-0.003344,-0.004941
45730162463635,0.006337,-0.000901,-0.004941
45730164883218,0.003894,-0.003344,-0.003719
45730167316083,0.000229,-0.002122,-0.004941
45730169762802,-0.002215,-0.002122,-0.003719
45730172177385,-0.002215,0.000321,-0.002497
45730174620927,-0.004658,0.000321,-0.002497
45730177036708,-0.004658,0.001543,-0.003719
45730179467697,-0.005880,0.005208,-0.003719
45730181913010,-0.008323,0.006430,-0.004941
45730184327541,-0.005880,0.006430,-0.003719
45730186774833,-0.004658,0.006430,-0.003719
45730189189052,-0.003436,0.007651,-0.003719
45730191636708,-0.003436,0.007651,-0.002497
45730194066395,0.000229,0.006430,-0.002497
45730196496395,0.002672,0.005208,-0.003719
45730198926812,0.006337,0.005208,-0.001275
45730201307333,0.010003,0.002765,-0.001275
45730203787281,0.012446,0.001543,-0.001275
45730206219156,0.012446,0.001543,-0.001275
45730208634312,0.013668,0.001543,-0.002497
45730211081968,0.014890,0.002765,-0.002497
45730213490250,0.014890,0.000321,-0.001275
45730215943218,0.014890,0.001543,-0.001275
45730218357072,0.012446,0.002765,-0.003719
45730220788270,0.010003,0.003986,-0.002497
45730223233531,0.007559,0.003986,-0.003719
